lat,lon,time,par/einstein m-2 day-1
27.25,121.25,2018-02-03 ,8.19
27.25,121.5,2018-02-03 ,9.42
27.25,121.75,2018-02-03 ,10.37
27.25,122.0,2018-02-03 ,8.82
27.25,122.25,2018-02-03 ,9.26
27.5,120.75,2018-02-03 ,7.24
27.5,121.0,2018-02-03 ,6.82
27.5,121.25,2018-02-03 ,7.69
27.5,121.5,2018-02-03 ,9.46
27.5,121.75,2018-02-03 ,7.91
27.5,122.0,2018-02-03 ,8.47
27.5,122.25,2018-02-03 ,8.46
27.75,120.75,2018-02-03 ,12.69
27.75,121.0,2018-02-03 ,10.85
27.75,121.25,2018-02-03 ,11.19
27.75,121.5,2018-02-03 ,13.73
27.75,121.75,2018-02-03 ,13.05
27.75,122.0,2018-02-03 ,12.78
27.75,122.25,2018-02-03 ,8.49
28.0,120.75,2018-02-03 ,32.09
28.0,121.0,2018-02-03 ,31.78
28.0,121.25,2018-02-03 ,24.94
28.0,121.5,2018-02-03 ,22.69
28.0,121.75,2018-02-03 ,20.69
28.0,122.0,2018-02-03 ,13.39
28.0,122.25,2018-02-03 ,14.08
28.25,121.25,2018-02-03 ,33.49
28.25,121.5,2018-02-03 ,24.59
28.25,121.75,2018-02-03 ,31.4
28.25,122.0,2018-02-03 ,18.12
28.25,122.25,2018-02-03 ,14.61
28.5,121.75,2018-02-03 ,32.83
28.5,122.0,2018-02-03 ,19.24
28.5,122.25,2018-02-03 ,19.88
27.25,120.75,2018-02-04 ,11.77
27.25,121.0,2018-02-04 ,9.92
27.25,121.25,2018-02-04 ,9.75
27.25,121.5,2018-02-04 ,9.65
27.25,121.75,2018-02-04 ,9.06
27.25,122.0,2018-02-04 ,8.25
27.25,122.25,2018-02-04 ,8.03
27.5,120.75,2018-02-04 ,23.29
27.5,121.0,2018-02-04 ,18.28
27.5,121.25,2018-02-04 ,15.69
27.5,121.5,2018-02-04 ,17.12
27.5,121.75,2018-02-04 ,13.96
27.5,122.0,2018-02-04 ,12.86
27.5,122.25,2018-02-04 ,8.57
27.75,120.75,2018-02-04 ,31.83
27.75,121.0,2018-02-04 ,31.29
27.75,121.25,2018-02-04 ,29.6
27.75,121.5,2018-02-04 ,29.86
27.75,121.75,2018-02-04 ,23.69
27.75,122.0,2018-02-04 ,20.83
27.75,122.25,2018-02-04 ,20.09
28.0,120.75,2018-02-04 ,33.62
28.0,121.0,2018-02-04 ,32.54
28.0,121.25,2018-02-04 ,33.11
28.0,121.5,2018-02-04 ,33.47
28.0,121.75,2018-02-04 ,32.4
28.0,122.0,2018-02-04 ,27.14
28.0,122.25,2018-02-04 ,23.72
28.25,121.25,2018-02-04 ,33.64
28.25,121.5,2018-02-04 ,32.93
28.25,121.75,2018-02-04 ,32.63
28.25,122.0,2018-02-04 ,27.37
28.25,122.25,2018-02-04 ,26.4
28.5,121.75,2018-02-04 ,21.22
28.5,122.0,2018-02-04 ,25.33
28.5,122.25,2018-02-04 ,23.81
27.25,120.75,2018-02-05 ,34.47
27.25,121.0,2018-02-05 ,35.79
27.25,121.25,2018-02-05 ,34.51
27.25,121.5,2018-02-05 ,31.77
27.25,121.75,2018-02-05 ,27.02
27.25,122.0,2018-02-05 ,23.79
27.25,122.25,2018-02-05 ,23.34
27.5,120.75,2018-02-05 ,34.32
27.5,121.0,2018-02-05 ,34.17
27.5,121.25,2018-02-05 ,36.17
27.5,121.5,2018-02-05 ,36.99
27.5,121.75,2018-02-05 ,31.88
27.5,122.0,2018-02-05 ,23.94
27.5,122.25,2018-02-05 ,23.14
27.75,120.75,2018-02-05 ,34.95
27.75,121.0,2018-02-05 ,31.13
27.75,121.25,2018-02-05 ,31.35
27.75,121.5,2018-02-05 ,33.55
27.75,121.75,2018-02-05 ,35.17
27.75,122.0,2018-02-05 ,31.93
27.75,122.25,2018-02-05 ,29.3
28.0,120.75,2018-02-05 ,35.12
28.0,121.0,2018-02-05 ,34.79
28.0,121.25,2018-02-05 ,32.92
28.0,121.5,2018-02-05 ,30.99
28.0,121.75,2018-02-05 ,33.12
28.0,122.0,2018-02-05 ,34.13
28.0,122.25,2018-02-05 ,30.51
28.25,121.25,2018-02-05 ,35.14
28.25,121.5,2018-02-05 ,34.37
28.25,121.75,2018-02-05 ,34.71
28.25,122.0,2018-02-05 ,33.4
28.25,122.25,2018-02-05 ,32.97
28.5,121.75,2018-02-05 ,34.87
28.5,122.0,2018-02-05 ,33.83
28.5,122.25,2018-02-05 ,34.87
27.25,120.75,2018-02-06 ,35.67
27.25,121.0,2018-02-06 ,36.33
27.25,121.25,2018-02-06 ,36.92
27.25,121.5,2018-02-06 ,37.48
27.25,121.75,2018-02-06 ,37.3
27.25,122.0,2018-02-06 ,36.98
27.25,122.25,2018-02-06 ,36.52
27.5,120.75,2018-02-06 ,35.16
27.5,121.0,2018-02-06 ,35.24
27.5,121.25,2018-02-06 ,35.59
27.5,121.5,2018-02-06 ,36.39
27.5,121.75,2018-02-06 ,36.53
27.5,122.0,2018-02-06 ,36.23
27.5,122.25,2018-02-06 ,36.36
27.75,120.75,2018-02-06 ,34.62
27.75,121.0,2018-02-06 ,35.02
27.75,121.25,2018-02-06 ,34.56
27.75,121.5,2018-02-06 ,35.14
27.75,121.75,2018-02-06 ,35.8
27.75,122.0,2018-02-06 ,35.56
27.75,122.25,2018-02-06 ,35.49
28.0,120.75,2018-02-06 ,35.15
28.0,121.0,2018-02-06 ,34.19
28.0,121.25,2018-02-06 ,34.1
28.0,121.5,2018-02-06 ,34.5
28.0,121.75,2018-02-06 ,34.79
28.0,122.0,2018-02-06 ,35.2
28.0,122.25,2018-02-06 ,34.29
28.25,121.25,2018-02-06 ,34.7
28.25,121.5,2018-02-06 ,33.63
28.25,121.75,2018-02-06 ,33.8
28.25,122.0,2018-02-06 ,33.94
28.25,122.25,2018-02-06 ,33.59
28.5,121.75,2018-02-06 ,33.87
28.5,122.0,2018-02-06 ,33.63
28.5,122.25,2018-02-06 ,33.75
27.25,120.5,2018-02-07 ,35.2
27.25,120.75,2018-02-07 ,34.34
27.25,121.0,2018-02-07 ,36.19
27.25,121.25,2018-02-07 ,36.33
27.25,121.5,2018-02-07 ,35.97
27.25,121.75,2018-02-07 ,36.85
27.25,122.0,2018-02-07 ,35.34
27.25,122.25,2018-02-07 ,31.8
27.5,120.75,2018-02-07 ,32.84
27.5,121.0,2018-02-07 ,35.9
27.5,121.25,2018-02-07 ,36.08
27.5,121.5,2018-02-07 ,37.21
27.5,121.75,2018-02-07 ,34.2
27.5,122.0,2018-02-07 ,34.7
27.5,122.25,2018-02-07 ,35.54
27.75,120.75,2018-02-07 ,32.23
27.75,121.0,2018-02-07 ,35.53
27.75,121.25,2018-02-07 ,35.53
27.75,121.5,2018-02-07 ,36.56
27.75,121.75,2018-02-07 ,37.15
27.75,122.0,2018-02-07 ,33.5
27.75,122.25,2018-02-07 ,37.09
28.0,120.75,2018-02-07 ,29.44
28.0,121.0,2018-02-07 ,31.29
28.0,121.25,2018-02-07 ,35.18
28.0,121.5,2018-02-07 ,35.63
28.0,121.75,2018-02-07 ,36.4
28.0,122.0,2018-02-07 ,37.29
28.0,122.25,2018-02-07 ,36.81
28.25,121.25,2018-02-07 ,17.18
28.25,121.5,2018-02-07 ,27.49
28.25,121.75,2018-02-07 ,33.39
28.25,122.0,2018-02-07 ,35.8
28.25,122.25,2018-02-07 ,36.87
28.5,121.75,2018-02-07 ,30.42
28.5,122.0,2018-02-07 ,32.39
28.5,122.25,2018-02-07 ,35.04
27.25,120.5,2018-02-08 ,24.54
27.25,120.75,2018-02-08 ,28.6
27.25,121.0,2018-02-08 ,31.51
27.25,121.25,2018-02-08 ,27.97
27.25,121.5,2018-02-08 ,30.12
27.25,121.75,2018-02-08 ,28.3
27.25,122.0,2018-02-08 ,26.26
27.25,122.25,2018-02-08 ,27.65
27.5,120.75,2018-02-08 ,22.54
27.5,121.0,2018-02-08 ,23.13
27.5,121.25,2018-02-08 ,25.93
27.5,121.5,2018-02-08 ,25.65
27.5,121.75,2018-02-08 ,23.72
27.5,122.0,2018-02-08 ,22.36
27.5,122.25,2018-02-08 ,26.2
27.75,120.75,2018-02-08 ,26.4
27.75,121.0,2018-02-08 ,31.73
27.75,121.25,2018-02-08 ,25.24
27.75,121.5,2018-02-08 ,26.07
27.75,121.75,2018-02-08 ,29.77
27.75,122.0,2018-02-08 ,29.31
27.75,122.25,2018-02-08 ,34.61
28.0,120.75,2018-02-08 ,36.02
28.0,121.0,2018-02-08 ,35.66
28.0,121.25,2018-02-08 ,35.65
28.0,121.5,2018-02-08 ,36.13
28.0,121.75,2018-02-08 ,36.55
28.0,122.0,2018-02-08 ,37.1
28.0,122.25,2018-02-08 ,36.71
28.25,121.25,2018-02-08 ,35.3
28.25,121.5,2018-02-08 ,35.56
28.25,121.75,2018-02-08 ,35.6
28.25,122.0,2018-02-08 ,36.29
28.25,122.25,2018-02-08 ,36.32
28.5,121.75,2018-02-08 ,34.55
28.5,122.0,2018-02-08 ,34.68
28.5,122.25,2018-02-08 ,35.9
27.25,120.5,2018-02-09 ,6.92
27.25,120.75,2018-02-09 ,4.6
27.25,121.0,2018-02-09 ,6.53
27.25,121.25,2018-02-09 ,6.75
27.25,121.5,2018-02-09 ,7.42
27.25,121.75,2018-02-09 ,8.13
27.25,122.0,2018-02-09 ,7.54
27.25,122.25,2018-02-09 ,7.58
27.5,120.75,2018-02-09 ,4.93
27.5,121.0,2018-02-09 ,5.91
27.5,121.25,2018-02-09 ,5.44
27.5,121.5,2018-02-09 ,5.04
27.5,121.75,2018-02-09 ,4.79
27.5,122.0,2018-02-09 ,4.77
27.5,122.25,2018-02-09 ,7.21
27.75,120.75,2018-02-09 ,4.17
27.75,121.0,2018-02-09 ,4.21
27.75,121.25,2018-02-09 ,6.92
27.75,121.5,2018-02-09 ,7.48
27.75,121.75,2018-02-09 ,6.25
27.75,122.0,2018-02-09 ,6.33
27.75,122.25,2018-02-09 ,6.8
28.0,120.75,2018-02-09 ,5.26
28.0,121.0,2018-02-09 ,5.38
28.0,121.25,2018-02-09 ,7.06
28.0,121.5,2018-02-09 ,6.93
28.0,121.75,2018-02-09 ,6.87
28.0,122.0,2018-02-09 ,6.86
28.0,122.25,2018-02-09 ,8.84
28.25,121.25,2018-02-09 ,7.61
28.25,121.5,2018-02-09 ,5.45
28.25,121.75,2018-02-09 ,6.89
28.25,122.0,2018-02-09 ,5.5
28.25,122.25,2018-02-09 ,5.6
28.5,121.75,2018-02-09 ,7.52
28.5,122.0,2018-02-09 ,6.94
28.5,122.25,2018-02-09 ,6.51
27.25,120.5,2018-02-10 ,16.7
27.25,120.75,2018-02-10 ,22.26
27.25,121.0,2018-02-10 ,16.6
27.25,121.25,2018-02-10 ,13.29
27.25,121.5,2018-02-10 ,7.95
27.25,121.75,2018-02-10 ,12.04
27.25,122.0,2018-02-10 ,8.67
27.25,122.25,2018-02-10 ,8.75
27.5,120.75,2018-02-10 ,17.25
27.5,121.0,2018-02-10 ,15.27
27.5,121.25,2018-02-10 ,13.26
27.5,121.5,2018-02-10 ,11.75
27.5,121.75,2018-02-10 ,19.75
27.5,122.0,2018-02-10 ,12.7
27.5,122.25,2018-02-10 ,12.37
27.75,120.75,2018-02-10 ,16.03
27.75,121.0,2018-02-10 ,13.37
27.75,121.25,2018-02-10 ,15.43
27.75,121.5,2018-02-10 ,12.62
27.75,121.75,2018-02-10 ,9.24
27.75,122.0,2018-02-10 ,13.34
27.75,122.25,2018-02-10 ,13.64
28.0,120.75,2018-02-10 ,12.99
28.0,121.0,2018-02-10 ,15.66
28.0,121.25,2018-02-10 ,15.44
28.0,121.5,2018-02-10 ,12.73
28.0,121.75,2018-02-10 ,10.96
28.0,122.0,2018-02-10 ,12.08
28.0,122.25,2018-02-10 ,12.27
28.25,121.25,2018-02-10 ,16.46
28.25,121.5,2018-02-10 ,19.19
28.25,121.75,2018-02-10 ,15.17
28.25,122.0,2018-02-10 ,11.94
28.25,122.25,2018-02-10 ,12.41
28.5,121.75,2018-02-10 ,15.76
28.5,122.0,2018-02-10 ,19.94
28.5,122.25,2018-02-10 ,18.52
27.25,120.75,2018-02-11 ,35.73
27.25,121.0,2018-02-11 ,36.6
27.25,121.25,2018-02-11 ,37.23
27.25,121.5,2018-02-11 ,37.81
27.25,121.75,2018-02-11 ,37.59
27.25,122.0,2018-02-11 ,36.61
27.25,122.25,2018-02-11 ,35.49
27.5,120.75,2018-02-11 ,35.26
27.5,121.0,2018-02-11 ,35.62
27.5,121.25,2018-02-11 ,36.32
27.5,121.5,2018-02-11 ,37.11
27.5,121.75,2018-02-11 ,37.49
27.5,122.0,2018-02-11 ,36.0
27.5,122.25,2018-02-11 ,35.45
27.75,120.75,2018-02-11 ,35.6
27.75,121.0,2018-02-11 ,35.9
27.75,121.25,2018-02-11 ,35.54
27.75,121.5,2018-02-11 ,36.42
27.75,121.75,2018-02-11 ,37.0
27.75,122.0,2018-02-11 ,37.04
27.75,122.25,2018-02-11 ,36.59
28.0,120.75,2018-02-11 ,35.69
28.0,121.0,2018-02-11 ,35.58
28.0,121.25,2018-02-11 ,35.71
28.0,121.5,2018-02-11 ,35.66
28.0,121.75,2018-02-11 ,36.19
28.0,122.0,2018-02-11 ,36.74
28.0,122.25,2018-02-11 ,36.84
28.25,121.25,2018-02-11 ,36.06
28.25,121.5,2018-02-11 ,35.39
28.25,121.75,2018-02-11 ,35.37
28.25,122.0,2018-02-11 ,36.16
28.25,122.25,2018-02-11 ,36.74
28.5,121.75,2018-02-11 ,35.76
28.5,122.0,2018-02-11 ,35.92
28.5,122.25,2018-02-11 ,36.6
27.25,120.75,2018-02-12 ,38.42
27.25,121.0,2018-02-12 ,38.97
27.25,121.25,2018-02-12 ,39.64
27.25,121.5,2018-02-12 ,40.3
27.25,121.75,2018-02-12 ,40.19
27.25,122.0,2018-02-12 ,39.96
27.25,122.25,2018-02-12 ,40.02
27.5,120.75,2018-02-12 ,37.83
27.5,121.0,2018-02-12 ,37.97
27.5,121.25,2018-02-12 ,38.68
27.5,121.5,2018-02-12 ,39.25
27.5,121.75,2018-02-12 ,39.56
27.5,122.0,2018-02-12 ,39.63
27.5,122.25,2018-02-12 ,39.95
27.75,120.75,2018-02-12 ,38.18
27.75,121.0,2018-02-12 ,38.15
27.75,121.25,2018-02-12 ,37.89
27.75,121.5,2018-02-12 ,38.64
27.75,121.75,2018-02-12 ,38.67
27.75,122.0,2018-02-12 ,39.42
27.75,122.25,2018-02-12 ,39.44
28.0,120.75,2018-02-12 ,37.97
28.0,121.0,2018-02-12 ,37.77
28.0,121.25,2018-02-12 ,37.58
28.0,121.5,2018-02-12 ,37.56
28.0,121.75,2018-02-12 ,38.26
28.0,122.0,2018-02-12 ,38.82
28.0,122.25,2018-02-12 ,39.21
28.25,121.25,2018-02-12 ,37.7
28.25,121.5,2018-02-12 ,37.09
28.25,121.75,2018-02-12 ,37.13
28.25,122.0,2018-02-12 ,37.73
28.25,122.25,2018-02-12 ,38.74
28.5,121.75,2018-02-12 ,37.07
28.5,122.0,2018-02-12 ,37.01
28.5,122.25,2018-02-12 ,37.91
27.25,120.75,2018-02-13 ,37.65
27.25,121.0,2018-02-13 ,38.38
27.25,121.25,2018-02-13 ,38.81
27.25,121.5,2018-02-13 ,39.39
27.25,121.75,2018-02-13 ,39.79
27.25,122.0,2018-02-13 ,39.57
27.25,122.25,2018-02-13 ,40.32
27.5,120.75,2018-02-13 ,37.01
27.5,121.0,2018-02-13 ,37.68
27.5,121.25,2018-02-13 ,38.25
27.5,121.5,2018-02-13 ,39.14
27.5,121.75,2018-02-13 ,39.64
27.5,122.0,2018-02-13 ,39.48
27.5,122.25,2018-02-13 ,40.12
27.75,120.75,2018-02-13 ,36.97
27.75,121.0,2018-02-13 ,37.37
27.75,121.25,2018-02-13 ,37.61
27.75,121.5,2018-02-13 ,38.2
27.75,121.75,2018-02-13 ,38.55
27.75,122.0,2018-02-13 ,39.42
27.75,122.25,2018-02-13 ,39.78
28.0,120.75,2018-02-13 ,36.68
28.0,121.0,2018-02-13 ,36.77
28.0,121.25,2018-02-13 ,37.12
28.0,121.5,2018-02-13 ,37.43
28.0,121.75,2018-02-13 ,38.43
28.0,122.0,2018-02-13 ,39.22
28.0,122.25,2018-02-13 ,39.5
28.25,121.25,2018-02-13 ,37.41
28.25,121.5,2018-02-13 ,36.79
28.25,121.75,2018-02-13 ,37.27
28.25,122.0,2018-02-13 ,38.3
28.25,122.25,2018-02-13 ,38.9
28.5,121.75,2018-02-13 ,37.28
28.5,122.0,2018-02-13 ,37.68
28.5,122.25,2018-02-13 ,38.54
27.25,120.5,2018-02-14 ,39.89
27.25,120.75,2018-02-14 ,40.08
27.25,121.0,2018-02-14 ,40.72
27.25,121.25,2018-02-14 ,41.15
27.25,121.5,2018-02-14 ,41.13
27.25,121.75,2018-02-14 ,40.91
27.25,122.0,2018-02-14 ,40.56
27.25,122.25,2018-02-14 ,40.59
27.5,120.75,2018-02-14 ,38.99
27.5,121.0,2018-02-14 ,39.62
27.5,121.25,2018-02-14 ,40.28
27.5,121.5,2018-02-14 ,40.66
27.5,121.75,2018-02-14 ,40.76
27.5,122.0,2018-02-14 ,40.24
27.5,122.25,2018-02-14 ,40.52
27.75,120.75,2018-02-14 ,39.14
27.75,121.0,2018-02-14 ,39.24
27.75,121.25,2018-02-14 ,39.09
27.75,121.5,2018-02-14 ,40.1
27.75,121.75,2018-02-14 ,40.51
27.75,122.0,2018-02-14 ,40.45
27.75,122.25,2018-02-14 ,40.14
28.0,120.75,2018-02-14 ,38.54
28.0,121.0,2018-02-14 ,38.7
28.0,121.25,2018-02-14 ,38.61
28.0,121.5,2018-02-14 ,39.12
28.0,121.75,2018-02-14 ,39.99
28.0,122.0,2018-02-14 ,40.09
28.0,122.25,2018-02-14 ,40.26
28.25,121.25,2018-02-14 ,38.9
28.25,121.5,2018-02-14 ,38.43
28.25,121.75,2018-02-14 ,38.56
28.25,122.0,2018-02-14 ,39.56
28.25,122.25,2018-02-14 ,39.82
28.5,121.75,2018-02-14 ,38.47
28.5,122.0,2018-02-14 ,38.73
28.5,122.25,2018-02-14 ,39.33
27.25,120.5,2018-02-15 ,21.84
27.25,120.75,2018-02-15 ,19.64
27.25,121.0,2018-02-15 ,20.56
27.25,121.25,2018-02-15 ,23.76
27.25,122.0,2018-02-15 ,21.52
27.25,122.25,2018-02-15 ,24.37
27.5,120.75,2018-02-15 ,35.67
27.5,121.0,2018-02-15 ,37.52
27.5,122.0,2018-02-15 ,22.78
27.5,122.25,2018-02-15 ,27.73
27.75,121.0,2018-02-15 ,35.88
27.75,121.75,2018-02-15 ,22.42
27.75,122.0,2018-02-15 ,29.4
27.75,122.25,2018-02-15 ,29.98
28.0,121.0,2018-02-15 ,35.26
28.0,121.75,2018-02-15 ,22.99
28.0,122.0,2018-02-15 ,24.36
28.0,122.25,2018-02-15 ,23.76
28.25,121.5,2018-02-15 ,28.99
28.25,121.75,2018-02-15 ,35.22
28.25,122.0,2018-02-15 ,31.07
28.25,122.25,2018-02-15 ,26.05
28.5,121.75,2018-02-15 ,33.97
28.5,122.0,2018-02-15 ,23.81
28.5,122.25,2018-02-15 ,21.27
27.25,120.5,2018-02-16 ,30.48
27.25,120.75,2018-02-16 ,27.22
27.25,121.0,2018-02-16 ,22.48
27.25,121.25,2018-02-16 ,18.83
27.25,121.5,2018-02-16 ,24.26
27.25,121.75,2018-02-16 ,25.79
27.25,122.0,2018-02-16 ,13.75
27.25,122.25,2018-02-16 ,12.8
27.5,120.75,2018-02-16 ,22.18
27.5,121.0,2018-02-16 ,23.16
27.5,121.25,2018-02-16 ,18.48
27.5,121.5,2018-02-16 ,14.75
27.5,121.75,2018-02-16 ,14.44
27.5,122.0,2018-02-16 ,13.41
27.5,122.25,2018-02-16 ,12.06
27.75,120.75,2018-02-16 ,37.24
27.75,121.0,2018-02-16 ,37.33
27.75,121.25,2018-02-16 ,22.86
27.75,121.5,2018-02-16 ,16.4
27.75,121.75,2018-02-16 ,14.01
27.75,122.0,2018-02-16 ,13.58
27.75,122.25,2018-02-16 ,10.92
28.0,120.75,2018-02-16 ,37.14
28.0,121.0,2018-02-16 ,37.04
28.0,121.25,2018-02-16 ,37.37
28.0,121.5,2018-02-16 ,32.81
28.0,121.75,2018-02-16 ,20.18
28.0,122.0,2018-02-16 ,14.96
28.0,122.25,2018-02-16 ,13.09
28.25,121.25,2018-02-16 ,36.21
28.25,121.5,2018-02-16 ,35.51
28.25,121.75,2018-02-16 ,26.19
28.25,122.0,2018-02-16 ,22.94
28.25,122.25,2018-02-16 ,23.94
28.5,121.75,2018-02-16 ,25.73
28.5,122.0,2018-02-16 ,23.22
28.5,122.25,2018-02-16 ,22.43
27.25,120.75,2018-02-17 ,35.22
27.25,121.0,2018-02-17 ,24.52
27.25,121.25,2018-02-17 ,31.57
27.25,121.5,2018-02-17 ,24.29
27.25,121.75,2018-02-17 ,20.27
27.25,122.0,2018-02-17 ,19.04
27.25,122.25,2018-02-17 ,29.25
27.5,120.75,2018-02-17 ,38.7
27.5,121.0,2018-02-17 ,30.25
27.5,121.25,2018-02-17 ,37.92
27.5,121.5,2018-02-17 ,36.65
27.5,121.75,2018-02-17 ,32.32
27.5,122.0,2018-02-17 ,24.8
27.5,122.25,2018-02-17 ,34.46
27.75,120.75,2018-02-17 ,39.13
27.75,121.0,2018-02-17 ,39.75
27.75,121.25,2018-02-17 ,39.08
27.75,121.5,2018-02-17 ,39.87
27.75,121.75,2018-02-17 ,40.69
27.75,122.0,2018-02-17 ,39.85
27.75,122.25,2018-02-17 ,35.68
28.0,120.75,2018-02-17 ,38.75
28.0,121.0,2018-02-17 ,39.43
28.0,121.25,2018-02-17 ,39.31
28.0,121.5,2018-02-17 ,39.22
28.0,121.75,2018-02-17 ,40.3
28.0,122.0,2018-02-17 ,40.31
28.0,122.25,2018-02-17 ,36.75
28.25,121.25,2018-02-17 ,39.58
28.25,121.5,2018-02-17 ,39.28
28.25,121.75,2018-02-17 ,38.92
28.25,122.0,2018-02-17 ,39.9
28.25,122.25,2018-02-17 ,38.22
28.5,121.75,2018-02-17 ,38.88
28.5,122.0,2018-02-17 ,38.82
28.5,122.25,2018-02-17 ,39.81
27.25,120.75,2018-02-18 ,16.1
27.25,121.0,2018-02-18 ,25.49
27.25,121.25,2018-02-18 ,33.0
27.25,121.5,2018-02-18 ,26.78
27.25,121.75,2018-02-18 ,22.42
27.25,122.0,2018-02-18 ,17.28
27.25,122.25,2018-02-18 ,15.81
27.5,120.75,2018-02-18 ,15.32
27.5,121.0,2018-02-18 ,13.03
27.5,121.25,2018-02-18 ,23.43
27.5,121.5,2018-02-18 ,22.45
27.5,121.75,2018-02-18 ,29.25
27.5,122.0,2018-02-18 ,18.01
27.5,122.25,2018-02-18 ,15.27
27.75,120.75,2018-02-18 ,19.74
27.75,121.0,2018-02-18 ,13.12
27.75,121.25,2018-02-18 ,14.94
27.75,121.5,2018-02-18 ,23.44
27.75,121.75,2018-02-18 ,31.59
27.75,122.0,2018-02-18 ,28.96
27.75,122.25,2018-02-18 ,32.95
28.0,120.75,2018-02-18 ,16.13
28.0,121.0,2018-02-18 ,18.63
28.0,121.25,2018-02-18 ,16.77
28.0,121.5,2018-02-18 ,23.43
28.0,121.75,2018-02-18 ,36.99
28.0,122.0,2018-02-18 ,36.19
28.0,122.25,2018-02-18 ,33.16
28.25,121.25,2018-02-18 ,12.55
28.25,121.5,2018-02-18 ,20.42
28.25,121.75,2018-02-18 ,22.48
28.25,122.0,2018-02-18 ,27.35
28.25,122.25,2018-02-18 ,27.97
28.5,121.75,2018-02-18 ,14.52
28.5,122.0,2018-02-18 ,14.08
28.5,122.25,2018-02-18 ,15.28
27.25,120.5,2018-02-19 ,12.73
27.25,120.75,2018-02-19 ,14.81
27.25,121.0,2018-02-19 ,16.04
27.25,121.25,2018-02-19 ,21.39
27.25,121.5,2018-02-19 ,16.24
27.25,121.75,2018-02-19 ,13.5
27.25,122.0,2018-02-19 ,17.09
27.25,122.25,2018-02-19 ,29.48
27.5,120.75,2018-02-19 ,13.26
27.5,121.0,2018-02-19 ,13.19
27.5,121.25,2018-02-19 ,13.88
27.5,121.5,2018-02-19 ,15.37
27.5,121.75,2018-02-19 ,14.7
27.5,122.0,2018-02-19 ,10.37
27.5,122.25,2018-02-19 ,12.18
27.75,120.75,2018-02-19 ,13.34
27.75,121.0,2018-02-19 ,13.73
27.75,121.25,2018-02-19 ,19.05
27.75,121.5,2018-02-19 ,17.25
27.75,121.75,2018-02-19 ,13.16
27.75,122.0,2018-02-19 ,10.91
27.75,122.25,2018-02-19 ,8.5
28.0,120.75,2018-02-19 ,11.92
28.0,121.0,2018-02-19 ,13.76
28.0,121.25,2018-02-19 ,15.41
28.0,121.5,2018-02-19 ,17.0
28.0,121.75,2018-02-19 ,13.23
28.0,122.0,2018-02-19 ,11.66
28.0,122.25,2018-02-19 ,10.62
28.25,121.25,2018-02-19 ,15.33
28.25,121.5,2018-02-19 ,15.67
28.25,121.75,2018-02-19 ,15.36
28.25,122.0,2018-02-19 ,14.85
28.25,122.25,2018-02-19 ,12.83
28.5,121.75,2018-02-19 ,19.2
28.5,122.0,2018-02-19 ,13.97
28.5,122.25,2018-02-19 ,12.73
27.25,120.75,2018-02-20 ,10.45
27.25,121.0,2018-02-20 ,10.48
27.25,121.25,2018-02-20 ,13.94
27.25,121.5,2018-02-20 ,11.67
27.25,121.75,2018-02-20 ,11.9
27.25,122.0,2018-02-20 ,9.29
27.25,122.25,2018-02-20 ,11.96
27.5,120.75,2018-02-20 ,8.46
27.5,121.0,2018-02-20 ,8.38
27.5,121.25,2018-02-20 ,12.55
27.5,121.5,2018-02-20 ,13.41
27.5,121.75,2018-02-20 ,11.48
27.5,122.0,2018-02-20 ,9.48
27.5,122.25,2018-02-20 ,7.24
27.75,120.75,2018-02-20 ,9.36
27.75,121.0,2018-02-20 ,11.21
27.75,121.25,2018-02-20 ,11.73
27.75,121.5,2018-02-20 ,13.14
27.75,121.75,2018-02-20 ,10.08
27.75,122.0,2018-02-20 ,11.03
27.75,122.25,2018-02-20 ,8.04
28.0,120.75,2018-02-20 ,9.53
28.0,121.0,2018-02-20 ,8.94
28.0,121.25,2018-02-20 ,14.2
28.0,121.5,2018-02-20 ,10.83
28.0,121.75,2018-02-20 ,12.12
28.0,122.0,2018-02-20 ,10.84
28.0,122.25,2018-02-20 ,10.51
28.25,121.25,2018-02-20 ,7.89
28.25,121.5,2018-02-20 ,11.44
28.25,121.75,2018-02-20 ,11.83
28.25,122.0,2018-02-20 ,9.42
28.25,122.25,2018-02-20 ,6.48
28.5,121.75,2018-02-20 ,12.61
28.5,122.0,2018-02-20 ,22.16
28.5,122.25,2018-02-20 ,9.05
27.25,120.5,2018-02-21 ,11.23
27.25,120.75,2018-02-21 ,19.39
27.25,121.0,2018-02-21 ,26.0
27.25,121.25,2018-02-21 ,31.41
27.25,121.5,2018-02-21 ,10.75
27.25,121.75,2018-02-21 ,10.81
27.25,122.0,2018-02-21 ,9.08
27.25,122.25,2018-02-21 ,7.27
27.5,120.75,2018-02-21 ,23.19
27.5,121.0,2018-02-21 ,25.6
27.5,121.25,2018-02-21 ,15.19
27.5,121.5,2018-02-21 ,10.49
27.5,121.75,2018-02-21 ,11.13
27.5,122.0,2018-02-21 ,10.19
27.5,122.25,2018-02-21 ,8.05
27.75,120.75,2018-02-21 ,19.14
27.75,121.0,2018-02-21 ,22.63
27.75,121.25,2018-02-21 ,24.78
27.75,121.5,2018-02-21 ,18.6
27.75,121.75,2018-02-21 ,15.41
27.75,122.0,2018-02-21 ,11.41
27.75,122.25,2018-02-21 ,9.07
28.0,120.75,2018-02-21 ,9.75
